w_time_s	WL_set	Mon	Brewer	BrewerDark	Brewer_dk	NLK	Brewer_dk_NL	BrewNL_Mon	Brewermicrom	Peak_steps	FWHM_steps	slit	mwl
3536899308	344.99996147792	6.753613e-07	11971	385	2896.5	1.3181651716083	3818.0654195635	5653367197.0299	7482	7422.6310165233	86.853327015579	3	345.4186796232
3536899316	344.99996147792	6.899961e-07	14008	385	3405.75	1.3737981212907	4678.8129515857	6780926662.6082	7477	7422.6310165233	86.853327015579	3	345.386687833619
3536899323	344.99996147792	6.831775e-07	16221	385	3959	1.4222312969222	5630.6137045151	8241802027.3137	7472	7422.6310165233	86.853327015579	3	345.354692337434
3536899330	344.99996147792	6.819694e-07	18823	385	4609.5	1.4666880444802	6760.6985410316	9913492513.0536	7467	7422.6310165233	86.853327015579	3	345.322693134643
3536899337	344.99996147792	6.717914e-07	21647	385	5315.5	1.5022668152736	7985.2992565866	11886575589.665	7462	7422.6310165233	86.853327015579	3	345.290690225248
3536899344	344.99996147792	6.805083e-07	23856	385	5867.75	1.5237086790259	8940.7416013542	13138328513.193	7457	7422.6310165233	86.853327015579	3	345.258683609247
3536899351	344.99996147792	6.881672e-07	26081	385	6424	1.5424695734685	9908.8245399616	14398861991.623	7452	7422.6310165233	86.853327015579	3	345.226673286642
3536899358	344.99996147792	6.764753e-07	28284	385	6974.75	1.5604031595902	10883.421937351	16088424717.579	7447	7422.6310165233	86.853327015579	3	345.194659257431
3536899365	344.99996147792	6.800264e-07	30429	385	7511	1.5785094427026	11856.184424139	17434888445.712	7442	7422.6310165233	86.853327015579	3	345.162641521616
3536899372	344.99996147792	6.757567e-07	32806	385	8105.25	1.5998078396852	12966.842492609	19188625865.802	7437	7422.6310165233	86.853327015579	3	345.130620079195
3536899379	344.99996147792	6.843493e-07	34524	385	8534.75	1.6158900747056	13791.217815093	20152307915.115	7432	7422.6310165233	86.853327015579	3	345.09859493017
3536899387	344.99996147792	6.888684e-07	35609	385	8806	1.6262370573261	14320.643526814	20788649220.684	7427	7422.6310165233	86.853327015579	3	345.066566074539
3536899394	344.99996147792	6.823917e-07	35909	385	8881	1.6291145627294	14468.1664316	21202143038.375	7422	7422.6310165233	86.853327015579	3	345.034533512304
3536899401	344.99996147792	6.851872e-07	35204	385	8704.75	1.6223624952529	14122.259930553	20610805237.683	7417	7422.6310165233	86.853327015579	3	345.002497243463
3536899408	344.99996147792	6.775994e-07	33792	385	8351.75	1.6089827719153	13437.821865344	19831513819.735	7412	7422.6310165233	86.853327015579	3	344.970457268018
3536899415	344.99996147792	6.800233e-07	31430	385	7761.25	1.5873211668311	12319.596406068	18116432784.094	7407	7422.6310165233	86.853327015579	3	344.938413585967
3536899422	344.99996147792	6.822672e-07	29365	385	7245	1.5694047483048	11370.337401468	16665519610.892	7402	7422.6310165233	86.853327015579	3	344.906366197312
3536899429	344.99996147792	6.721353e-07	26964	385	6644.75	1.5496394727505	10296.966886559	15319782916.563	7397	7422.6310165233	86.853327015579	3	344.874315102051
3536899436	344.99996147792	6.773403e-07	24982	385	6149.25	1.5334039636087	9429.2843232206	13921044301.1	7392	7422.6310165233	86.853327015579	3	344.842260300186
3536899443	344.99996147792	6.754645e-07	22589	385	5551	1.5119175992976	8392.6545937008	12425012111.963	7387	7422.6310165233	86.853327015579	3	344.810201791715
3536899450	344.99996147792	6.800853e-07	21381	385	5249	1.499372398072	7870.20571748	11572380284.473	7382	7422.6310165233	86.853327015579	3	344.77813957664
3536899457	344.99996147792	6.781956e-07	19218	385	4708.25	1.4723807270351	6932.336558063	10221736263.2	7377	7422.6310165233	86.853327015579	3	344.746073654959
3536899465	344.99996147792	6.879681e-07	16803	385	4104.5	1.433280342799	5882.8991670186	8551122017.167	7372	7422.6310165233	86.853327015579	3	344.714004026674
3536899472	344.99996147792	6.820692e-07	13789	385	3351	1.3683978289371	4585.5011247684	6722926537.0264	7367	7422.6310165233	86.853327015579	3	344.681930691783
3536899479	344.99996147792	6.854934e-07	11296	385	2727.75	1.2963660252807	3536.1624254594	5158565239.9562	7362	7422.6310165233	86.853327015579	3	344.649853650288
3536899486	344.99996147792	6.910484e-07	9193	385	2202	1.2098561122412	2664.1031591551	3855161460.6952	7357	7422.6310165233	86.853327015579	3	344.617772902187
3536899493	344.99996147792	6.808743e-07	6984	385	1649.75	1.0624906489436	1752.8439480947	2574401689.2614	7352	7422.6310165233	86.853327015579	3	344.585688447482
3536899500	344.99996147792	6.634375e-07	4749	385	1091	0.50987188377904	556.27022520293	838466660.69212	7347	7422.6310165233	86.853327015579	3	344.553600286171
3536899507	344.99996147792	6.850662e-07	4324	385	984.75	0.33102233494	325.97424433216	475828824.03505	7342	7422.6310165233	86.853327015579	3	344.521508418256
3536899514	344.99996147792	6.791672e-07	4315	385	982.5	0.32983361325749	324.06152502548	477145429.02761	7337	7422.6310165233	86.853327015579	3	344.489412843735
3536899521	344.99996147792	6.757066e-07	3377	385	748	0.059830815926589	44.753450313088	66232075.153755	7332	7422.6310165233	86.853327015579	3	344.45731356261
3536899528	344.99996147792	6.828491e-07	3156	385	692.75	0.05824496036665	40.349196293997	59089477.153879	7327	7422.6310165233	86.853327015579	3	344.425210574879
3536899535	344.99996147792	6.705607e-07	2304	385	479.75	0.037241031084468	17.866384662774	26643948.359595	7322	7422.6310165233	86.853327015579	3	344.393103880544
3536899543	344.99996147792	6.725833e-07	1500	385	278.75	0.035565041611767	9.9137553492801	14739817.87725	7317	7422.6310165233	86.853327015579	3	344.360993479603
3536899550	344.99996147792	6.781364e-07	866	385	120.25	0.025315536069451	3.0441932123515	4489057.3818948	7312	7422.6310165233	86.853327015579	3	344.328879372058
3536899557	344.99996147792	6.801274e-07	581	385	49	0.00067229802525087	0.032942603237292	48435.930146753	7307	7422.6310165233	86.853327015579	3	344.296761557907
3536899564	344.99996147792	6.764924e-07	485	385	25	1.710144513673e-08	4.2753612841826e-07	0.63198955142476	7302	7422.6310165233	86.853327015579	3	344.264640037152
3536899571	344.99996147792	6.848274e-07	391	385	1.5	4.6001566972831e-21	6.9002350459246e-21	1.0075874659695e-14	7297	7422.6310165233	86.853327015579	3	344.232514809791
3536899578	344.99996147792	6.776375e-07	378	385	-1.75	6.7769155702907e-24	-1.1859602248009e-23	-1.7501396023698e-17	7292	7422.6310165233	86.853327015579	3	344.200385875826
3536899585	344.99996147792	6.901962e-07	362	385	-5.75	7.0042318391791e-28	-4.027433307528e-27	-5.835200639366e-21	7287	7422.6310165233	86.853327015579	3	344.168253235255
3536899592	344.99996147792	6.777223e-07	349	385	-9	1.423527603224e-31	-1.2811748429016e-30	-1.8904126998649e-24	7282	7422.6310165233	86.853327015579	3	344.13611688808
3536899599	344.99996147792	6.768454e-07	339	385	-11.5	1.0176526874362e-34	-1.1703005905516e-33	-1.7290515537989e-27	7277	7422.6310165233	86.853327015579	3	344.103976834299
3536899606	344.99996147792	6.800162e-07	329	385	-14	3.7396319422615e-38	-5.2354847191661e-37	-7.6990588153136e-31	7272	7422.6310165233	86.853327015579	3	344.071833073914
3536899613	344.99996147792	6.716685e-07	327	385	-14.5	7.0670477213959e-39	-1.0247219196024e-37	-1.5256364108223e-31	7267	7422.6310165233	86.853327015579	3	344.039685606923
3536899624	344.99996147792	6.794153e-07	304	385	-20.25	3.7158075285435e-48	-7.5245102453007e-47	-1.1074979096439e-40	6809	6963.9234359247	79.431990716512	4	344.037970731255
3536899631	344.99996147792	6.779353e-07	317	385	-17	1.0909549829544e-42	-1.8546234710225e-41	-2.7356939091717e-35	6814	6963.9234359247	79.431990716512	4	344.069998551905
3536899638	344.99996147792	6.837702e-07	317	385	-17	1.0909549829544e-42	-1.8546234710225e-41	-2.7123490772521e-35	6819	6963.9234359247	79.431990716512	4	344.102022576491
3536899645	344.99996147792	6.808533e-07	341	385	-11	4.5622361193927e-34	-5.0184597313319e-33	-7.370838521796e-27	6824	6963.9234359247	79.431990716512	4	344.134042805011
3536899653	344.99996147792	6.745834e-07	341	385	-11	4.5622361193927e-34	-5.0184597313319e-33	-7.4393466120452e-27	6829	6963.9234359247	79.431990716512	4	344.166059237467
3536899660	344.99996147792	6.709284e-07	357	385	-7	2.9931667496482e-29	-2.0952167247538e-28	-3.1228618802748e-22	6834	6963.9234359247	79.431990716512	4	344.198071873857
3536899667	344.99996147792	6.821274e-07	364	385	-5.25	2.3766096972946e-27	-1.2477200910797e-26	-1.8291599063161e-20	6839	6963.9234359247	79.431990716512	4	344.230080714183
3536899674	344.99996147792	6.785473e-07	399	385	3.5	1.7424483749543e-19	6.0985693123401e-19	8.987684885549e-13	6844	6963.9234359247	79.431990716512	4	344.262085758443
3536899681	344.99996147792	6.843523e-07	494	385	27.25	8.1570806715708e-08	2.222804483003e-06	3.2480412252623	6849	6963.9234359247	79.431990716512	4	344.294087006639
3536899688	344.99996147792	6.753053e-07	665	385	70	0.011207414667339	0.78451902671375	1161724.9660468	6854	6963.9234359247	79.431990716512	4	344.326084458769
3536899695	344.99996147792	6.843132e-07	1312	385	231.75	0.038001559960076	8.8068615207476	12869635.600698	6859	6963.9234359247	79.431990716512	4	344.358078114835
3536899702	344.99996147792	6.765254e-07	2101	385	429	0.038360942057235	16.456844142554	24325537.729336	6864	6963.9234359247	79.431990716512	4	344.390067974835
3536899709	344.99996147792	6.858602e-07	2862	385	619.25	0.051814202050542	32.085944619798	46782047.74063	6869	6963.9234359247	79.431990716512	4	344.422054038771
3536899716	344.99996147792	6.797503e-07	3298	385	728.25	0.058685994632716	42.738075591275	62873198.571998	6874	6963.9234359247	79.431990716512	4	344.454036306641
3536899723	344.99996147792	6.808622e-07	3357	385	743	0.059416995439746	44.146827611731	64839592.522145	6879	6963.9234359247	79.431990716512	4	344.486014778447
3536899731	344.99996147792	6.743025e-07	4191	385	951.5	0.3002803529997	285.71675587922	423721928.7771	6884	6963.9234359247	79.431990716512	4	344.517989454187
3536899738	344.99996147792	6.867513e-07	4047	385	915.5	0.2345198375888	214.70291131255	312635609.59047	6889	6963.9234359247	79.431990716512	4	344.549960333863
3536899745	344.99996147792	6.822183e-07	5801	385	1354	0.94278089316574	1276.5253293464	1871139090.4442	6894	6963.9234359247	79.431990716512	4	344.581927417473
3536899752	344.99996147792	6.675796e-07	7708	385	1830.75	1.119989990111	2050.4216743957	3071426500.1443	6899	6963.9234359247	79.431990716512	4	344.613890705019
3536899759	344.99996147792	6.709224e-07	9971	385	2396.5	1.2460084025608	2986.0591367371	4450677361.1032	6904	6963.9234359247	79.431990716512	4	344.645850196499
3536899766	344.99996147792	6.779915e-07	12408	385	3005.75	1.3312437480664	4001.3858957507	5901823099.1844	6909	6963.9234359247	79.431990716512	4	344.677805891915
3536899773	344.99996147792	6.730506e-07	14726	385	3585.25	1.3906903808011	4985.9726877671	7408020567.4984	6914	6963.9234359247	79.431990716512	4	344.709757791265
3536899780	344.99996147792	6.801145e-07	17000	385	4153.75	1.4368710686376	5968.4032013535	8775585877.6037	6919	6963.9234359247	79.431990716512	4	344.741705894551
3536899787	344.99996147792	6.746454e-07	19239	385	4713.5	1.4726761899188	6941.4592211824	10289048470.771	6924	6963.9234359247	79.431990716512	4	344.773650201771
3536899794	344.99996147792	6.702356e-07	21544	385	5289.75	1.5011556016788	7940.7378439805	11847681388.426	6929	6963.9234359247	79.431990716512	4	344.805590712927
3536899801	344.99996147792	6.863942e-07	24509	385	6031	1.52939828451	9223.8010538798	13438052148.284	6934	6963.9234359247	79.431990716512	4	344.837527428017
3536899809	344.99996147792	6.776845e-07	27968	385	6895.75	1.557809783358	10742.266813591	15851427638.659	6939	6963.9234359247	79.431990716512	4	344.869460347043
3536899816	344.99996147792	6.726314e-07	29898	385	7378.25	1.5739326766599	11612.868771566	17264832970.281	6944	6963.9234359247	79.431990716512	4	344.901389470003
3536899823	344.99996147792	6.899401e-07	32245	385	7965	1.5946680362574	12701.53090879	18409613977.779	6949	6963.9234359247	79.431990716512	4	344.933314796899
3536899830	344.99996147792	6.730857e-07	33681	385	8324	1.6079418733883	13384.508154084	19885295667.526	6954	6963.9234359247	79.431990716512	4	344.965236327729
3536899837	344.99996147792	6.882925e-07	35325	385	8735	1.6235187361923	14181.436160639	20603792952.327	6959	6963.9234359247	79.431990716512	4	344.997154062495
3536899844	344.99996147792	6.804025e-07	35410	385	8756.25	1.6243316801228	14223.054274075	20903883031.11	6964	6963.9234359247	79.431990716512	4	345.029068001195
3536899851	344.99996147792	6.801873e-07	34605	385	8555	1.6166585315378	13830.513737306	20333390137.255	6969	6963.9234359247	79.431990716512	4	345.060978143831
3536899858	344.99996147792	6.769476e-07	32985	385	8150	1.6014608134002	13051.905629212	19280525744.108	6974	6963.9234359247	79.431990716512	4	345.092884490401
3536899865	344.99996147792	6.749335e-07	30495	385	7527.5	1.5790830208493	11886.547439443	17611434962.768	6979	6963.9234359247	79.431990716512	4	345.124787040907
3536899872	344.99996147792	6.812226e-07	28425	385	7010	1.5615651696587	10946.571839307	16069008631.404	6984	6963.9234359247	79.431990716512	4	345.156685795347
3536899880	344.99996147792	6.817953e-07	26029	385	6411	1.542045603214	9886.0543622052	14500033019.009	6989	6963.9234359247	79.431990716512	4	345.188580753723
3536899887	344.99996147792	6.754584e-07	23625	385	5810	1.5216412450744	8840.7356338823	13088497580.136	6994	6963.9234359247	79.431990716512	4	345.220471916033
3536899894	344.99996147792	6.768646e-07	21684	385	5324.75	1.5026631036186	8001.3053609931	11821131376.93	6999	6963.9234359247	79.431990716512	4	345.252359282279
3536899901	344.99996147792	6.733763e-07	19442	385	4764.25	1.4754957182257	7029.630475557	10439379104.309	7004	6963.9234359247	79.431990716512	4	345.284242852459
3536899908	344.99996147792	6.828394e-07	17422	385	4259.25	1.4443141761239	6151.6951546556	9008992677.7154	7009	6963.9234359247	79.431990716512	4	345.316122626575
3536899915	344.99996147792	6.798412e-07	15719	385	3833.5	1.4121593685116	5413.5129391894	7962908013.2087	7014	6963.9234359247	79.431990716512	4	345.347998604625
3536899922	344.99996147792	6.738005e-07	14148	385	3440.75	1.377187838146	4738.5590541007	7032584650.9474	7019	6963.9234359247	79.431990716512	4	345.379870786611
3536899929	344.99996147792	6.828034e-07	11653	385	2817	1.3081577345896	3685.0803383389	5396985923.5306	7024	6963.9234359247	79.431990716512	4	345.411739172531
3536899936	344.99996147792	6.717066e-07	8827	385	2110.5	1.1905871425109	2512.7341642694	3740821013.6231	7029	6963.9234359247	79.431990716512	4	345.443603762387
3536899943	344.99996147792	6.699936e-07	5914	385	1382.25	0.95575529146448	1321.0927516268	1971799061.4041	7034	6963.9234359247	79.431990716512	4	345.475464556177
3536899951	344.99996147792	6.789395e-07	4209	385	956	0.30630280192368	292.82547863904	431298339.01112	7039	6963.9234359247	79.431990716512	4	345.507321553903
3536899958	344.99996147792	6.845803e-07	4481	385	1024	0.34740860682323	355.74641338699	519656223.50948	7044	6963.9234359247	79.431990716512	4	345.539174755563
3536899965	344.99996147792	6.799553e-07	3686	385	825.25	0.089604297403482	73.945946432224	108751187.66222	7049	6963.9234359247	79.431990716512	4	345.571024161159
3536899972	344.99996147792	6.766303e-07	3344	385	739.75	0.059198629323351	43.792186041949	64720994.673086	7054	6963.9234359247	79.431990716512	4	345.602869770689
3536899979	344.99996147792	6.715624e-07	2658	385	568.25	0.043277092985309	24.592208088902	36619393.951928	7059	6963.9234359247	79.431990716512	4	345.634711584155
3536899986	344.99996147792	6.883601e-07	1832	385	361.75	0.037201907813389	13.457790151493	19550508.740256	7064	6963.9234359247	79.431990716512	4	345.666549601555
3536899993	344.99996147792	6.801963e-07	1117	385	183	0.034969776587773	6.3994691155625	9408268.0478599	7069	6963.9234359247	79.431990716512	4	345.698383822891
3536900000	344.99996147792	6.781952e-07	633	385	62	0.005645552065847	0.35002422808252	516111.33208038	7074	6963.9234359247	79.431990716512	4	345.730214248161
3536900007	344.99996147792	6.773954e-07	517	385	33	2.3161389119551e-06	7.6432584094518e-05	112.83304270227	7079	6963.9234359247	79.431990716512	4	345.762040877367
3536900014	344.99996147792	6.752603e-07	430	385	11.25	2.1315127182122e-14	2.3979518079888e-13	3.5511517676794e-07	7084	6963.9234359247	79.431990716512	4	345.793863710507
3536900021	344.99996147792	6.767775e-07	378	385	-1.75	6.7769155702907e-24	-1.1859602248009e-23	-1.7523635534587e-17	7089	6963.9234359247	79.431990716512	4	345.825682747583
3536900028	344.99996147792	6.847083e-07	370	385	-3.75	8.1484718391895e-26	-3.0556769396961e-25	-4.4627426594596e-19	7094	6963.9234359247	79.431990716512	4	345.857497988593
3536900036	344.99996147792	6.850753e-07	345	385	-10	8.4792594081743e-33	-8.4792594081743e-32	-1.2377120308051e-25	7099	6963.9234359247	79.431990716512	4	345.889309433539
3536900043	344.99996147792	6.746465e-07	334	385	-12.75	2.1267353798451e-36	-2.7115876093026e-35	-4.0192717360908e-29	7104	6963.9234359247	79.431990716512	4	345.921117082419
3536900050	344.99996147792	6.778154e-07	335	385	-12.5	4.6730524881353e-36	-5.8413156101691e-35	-8.6178561451527e-29	7109	6963.9234359247	79.431990716512	4	345.952920935235
3536900057	344.99996147792	6.720675e-07	337	385	-12	2.2103737963545e-35	-2.6524485556254e-34	-3.946699633036e-28	7109	6963.5587263417	79.893560406485	4	345.952920935235
3536900064	344.99996147792	6.764006e-07	337	385	-12	2.2103737963545e-35	-2.6524485556254e-34	-3.9214166214894e-28	7104	6963.5587263417	79.893560406485	4	345.921117082419
3536900071	344.99996147792	6.764274e-07	348	385	-9.25	7.0987519325645e-32	-6.5663455376222e-31	-9.707391417944e-25	7099	6963.5587263417	79.893560406485	4	345.889309433539
3536900078	344.99996147792	6.762003e-07	360	385	-6.25	2.0186943709968e-28	-1.261683981873e-27	-1.8658435701271e-21	7094	6963.5587263417	79.893560406485	4	345.857497988593
3536900085	344.99996147792	6.805923e-07	376	385	-2.25	2.3132072317606e-24	-5.2047162714613e-24	-7.6473334644858e-18	7089	6963.5587263417	79.893560406485	4	345.825682747583
3536900092	344.99996147792	6.735763e-07	405	385	5	2.2314995746108e-18	1.1157497873054e-17	1.6564564212034e-11	7084	6963.5587263417	79.893560406485	4	345.793863710507
3536900099	344.99996147792	6.672215e-07	482	385	24.25	9.8082741265159e-09	2.3785064756801e-07	0.3564792914617	7079	6963.5587263417	79.893560406485	4	345.762040877367
3536900106	344.99996147792	6.739895e-07	619	385	58.5	0.0036858498610671	0.21562221687243	319919.25226198	7074	6963.5587263417	79.893560406485	4	345.730214248161
3536900113	344.99996147792	6.689696e-07	1149	385	191	0.036165033832887	6.9075214620813	10325613.394213	7069	6963.5587263417	79.893560406485	4	345.698383822891
3536900121	344.99996147792	6.718874e-07	1778	385	348.25	0.036520326643676	12.71820375366	18929070.188934	7064	6963.5587263417	79.893560406485	4	345.666549601555
3536900128	344.99996147792	6.856091e-07	2676	385	572.75	0.043967032349743	25.182117778316	36729555.920882	7059	6963.5587263417	79.893560406485	4	345.634711584155
3536900135	344.99996147792	6.766225e-07	3416	385	757.75	0.060957240077794	46.190348668948	68266054.807442	7054	6963.5587263417	79.893560406485	4	345.602869770689
3536900142	344.99996147792	6.688715e-07	3654	385	817.25	0.083476273977984	68.220984908507	101994157.18641	7049	6963.5587263417	79.893560406485	4	345.571024161159
3536900149	344.99996147792	6.743534e-07	4476	385	1022.75	0.34664622908999	354.53243080179	525736847.77416	7044	6963.5587263417	79.893560406485	4	345.539174755563
3536900156	344.99996147792	6.737533e-07	4152	385	941.75	0.28522986434486	268.61522474677	398684837.2346	7039	6963.5587263417	79.893560406485	4	345.507321553903
3536900163	344.99996147792	6.738703e-07	5754	385	1342.25	0.93728365475398	1258.0689855935	1866930454.7085	7034	6963.5587263417	79.893560406485	4	345.475464556177
3536900170	344.99996147792	6.733663e-07	8548	385	2040.75	1.1747511470536	2397.3734033497	3560281236.7499	7029	6963.5587263417	79.893560406485	4	345.443603762387
3536900177	344.99996147792	6.680364e-07	11082	385	2674.25	1.2889844033955	3447.0665407804	5159998079.1173	7024	6963.5587263417	79.893560406485	4	345.411739172531
3536900184	344.99996147792	6.769785e-07	13861	385	3369	1.3701866508449	4616.1588266964	6818767252.869	7019	6963.5587263417	79.893560406485	4	345.379870786611
3536900191	344.99996147792	6.849972e-07	15768	385	3845.75	1.4131650252704	5434.6793959337	7933870964.6313	7014	6963.5587263417	79.893560406485	4	345.347998604625
3536900198	344.99996147792	6.834964e-07	17682	385	4324.25	1.4487338597967	6264.687393226	9165647973.0193	7009	6963.5587263417	79.893560406485	4	345.316122626575
3536900206	344.99996147792	6.748635e-07	19473	385	4772	1.4759204999091	7043.0926255662	10436321753.312	7004	6963.5587263417	79.893560406485	4	345.284242852459
3536900213	344.99996147792	6.790954e-07	21503	385	5279.5	1.5007099420626	7922.9981391194	11666988377.656	6999	6963.5587263417	79.893560406485	4	345.252359282279
3536900220	344.99996147792	6.777403e-07	24004	385	5904.75	1.5250171451361	9004.8449877424	13286571549.224	6994	6963.5587263417	79.893560406485	4	345.220471916033
3536900227	344.99996147792	6.688285e-07	25679	385	6323.5	1.5391820526547	9733.0177099622	14552336974.22	6989	6963.5587263417	79.893560406485	4	345.188580753723
3536900234	344.99996147792	6.789515e-07	28062	385	6919.25	1.5585797676559	10784.203057353	15883613273.339	6984	6963.5587263417	79.893560406485	4	345.156685795347
3536900241	344.99996147792	6.756774e-07	30266	385	7470.25	1.5770973674457	11781.311609162	17436296684.13	6979	6963.5587263417	79.893560406485	4	345.124787040907
3536900248	344.99996147792	6.796213e-07	32620	385	8058.75	1.5980967260341	12878.661990927	18949762155.67	6974	6963.5587263417	79.893560406485	4	345.092884490401
3536900255	344.99996147792	6.742444e-07	34610	385	8556.25	1.6167059913999	13832.940638915	20516211389.988	6969	6963.5587263417	79.893560406485	4	345.060978143831
3536900262	344.99996147792	6.798885e-07	35258	385	8718.25	1.6228783534124	14148.659204638	20810264042.763	6964	6963.5587263417	79.893560406485	4	345.029068001195
3536900269	344.99996147792	6.753273e-07	35180	385	8698.75	1.6221333045595	14110.532083037	20894360531.607	6959	6963.5587263417	79.893560406485	4	344.997154062495
3536900276	344.99996147792	6.742614e-07	33997	385	8403	1.6109099267494	13536.476114476	20076006300.339	6954	6963.5587263417	79.893560406485	4	344.965236327729
3536900284	344.99996147792	6.780846e-07	32590	385	8051.25	1.5978213771929	12864.459363124	18971761581.26	6949	6963.5587263417	79.893560406485	4	344.933314796899
3536900291	344.99996147792	6.761906e-07	29972	385	7396.75	1.5745664824952	11646.674629396	17223952284.158	6944	6963.5587263417	79.893560406485	4	344.901389470003
3536900298	344.99996147792	6.740134e-07	27557	385	6793	1.5544554129844	10559.415620403	15666477284.284	6939	6963.5587263417	79.893560406485	4	344.869460347043
3536900305	344.99996147792	6.738434e-07	24447	385	6015.5	1.5288667487248	9196.8979269538	13648420281.261	6934	6963.5587263417	79.893560406485	4	344.837527428017
3536900312	344.99996147792	6.811958e-07	21734	385	5337.25	1.5031962387316	8022.93412517	11777721068.113	6929	6963.5587263417	79.893560406485	4	344.805590712927
3536900319	344.99996147792	6.799933e-07	19587	385	4800.5	1.4774695856184	7092.592745761	10430386219.63	6924	6963.5587263417	79.893560406485	4	344.773650201771
3536900326	344.99996147792	6.672906e-07	17172	385	4196.75	1.4399454208056	6043.0909447659	9056160756.297	6919	6963.5587263417	79.893560406485	4	344.741705894551
3536900333	344.99996147792	6.842333e-07	14970	385	3646.25	1.3961624113484	5090.7571923791	7440089794.4884	6914	6963.5587263417	79.893560406485	4	344.709757791265
3536900340	344.99996147792	6.778723e-07	12588	385	3050.75	1.3364253367306	4077.0995960309	6014554062.8093	6909	6963.5587263417	79.893560406485	4	344.677805891915
3536900347	344.99996147792	6.834165e-07	10193	385	2452	1.2553097335456	3078.0194666539	4503870577.6842	6904	6963.5587263417	79.893560406485	4	344.645850196499
3536900355	344.99996147792	6.734585e-07	8172	385	1946.75	1.1516472001187	2241.9691868312	3329038369.5969	6899	6963.5587263417	79.893560406485	4	344.613890705019
3536900362	344.99996147792	6.847935e-07	5866	385	1370.25	0.95028573197015	1302.1290242321	1901491506.9026	6894	6963.5587263417	79.893560406485	4	344.581927417473
3536900369	344.99996147792	6.726502e-07	4191	385	951.5	0.3002803529997	285.71675587922	424762760.61349	6889	6963.5587263417	79.893560406485	4	344.549960333863
3536900376	344.99996147792	6.754373e-07	4302	385	979.25	0.32793451256061	321.12987142498	475439943.0191	6884	6963.5587263417	79.893560406485	4	344.517989454187
3536900383	344.99996147792	6.719246e-07	3341	385	739	0.059153410349579	43.714370248339	65058445.915418	6879	6963.5587263417	79.893560406485	4	344.486014778447
3536900390	344.99996147792	6.800272e-07	3304	385	729.75	0.05873337092102	42.860677429614	63027886.869252	6874	6963.5587263417	79.893560406485	4	344.454036306641
3536900397	344.99996147792	6.775332e-07	2872	385	621.75	0.052213784902285	32.463920762996	47914878.212604	6869	6963.5587263417	79.893560406485	4	344.422054038771
3536900404	344.99996147792	6.770764e-07	2165	385	445	0.037984556375962	16.903127587303	24964874.846181	6864	6963.5587263417	79.893560406485	4	344.390067974835
3536900411	344.99996147792	6.798403e-07	1501	385	279	0.035555144480602	9.9198853100879	14591493.487644	6859	6963.5587263417	79.893560406485	4	344.358078114835
3536900418	344.99996147792	6.672484e-07	799	385	103.5	0.024310115673031	2.5160969721588	3770855.0101563	6854	6963.5587263417	79.893560406485	4	344.326084458769
3536900425	344.99996147792	6.689405e-07	554	385	42.25	0.00010454290489796	0.0044169377319389	6602.8858051485	6849	6963.5587263417	79.893560406485	4	344.294087006639
3536900433	344.99996147792	6.739777e-07	433	385	12	5.5427628027641e-14	6.6513153633169e-13	9.8687469382399e-07	6844	6963.5587263417	79.893560406485	4	344.262085758443
3536900440	344.99996147792	6.743525e-07	385	385	0	2.5027355207596e-22	0	0	6839	6963.5587263417	79.893560406485	4	344.230080714183
3536900447	344.99996147792	6.850352e-07	352	385	-8.25	1.1064509720846e-30	-9.1282205196981e-30	-1.3325184632407e-23	6834	6963.5587263417	79.893560406485	4	344.198071873857
3536900454	344.99996147792	6.806513e-07	340	385	-11.25	2.1618335376071e-34	-2.4320627298079e-33	-3.5731405049956e-27	6829	6963.5587263417	79.893560406485	4	344.166059237467
3536900461	344.99996147792	6.749406e-07	331	385	-13.5	1.9229299811558e-37	-2.5959554745603e-36	-3.8461984277732e-30	6824	6963.5587263417	79.893560406485	4	344.134042805011
3536900468	344.99996147792	6.827092e-07	324	385	-15.25	5.4965016905681e-40	-8.3821650781163e-39	-1.2277797161832e-32	6819	6963.5587263417	79.893560406485	4	344.102022576491
3536900475	344.99996147792	6.764682e-07	314	385	-17.75	6.7472110853006e-44	-1.1976299676409e-42	-1.7704157677195e-36	6814	6963.5587263417	79.893560406485	4	344.069998551905
3536900482	344.99996147792	6.742655e-07	306	385	-19.75	2.8246107465281e-47	-5.5786062243931e-46	-8.2736047215719e-40	6809	6963.5587263417	79.893560406485	4	344.037970731255
3536900492	344.99996147792	6.846903e-07	317	385	-17	1.0909549829544e-42	-1.8546234710225e-41	-2.7087041703709e-35	6361	6517.304996294	85.059633767632	5	344.03982116439
3536900500	344.99996147792	6.701427e-07	320	385	-16.25	1.6438193124062e-41	-2.67120638266e-40	-3.9860262339052e-34	6366	6517.304996294	85.059633767632	5	344.071847116371
3536900507	344.99996147792	6.779666e-07	332	385	-13.25	4.3143712829452e-37	-5.7165419499025e-36	-8.4318931786646e-30	6371	6517.304996294	85.059633767632	5	344.103869529066
3536900514	344.99996147792	6.713345e-07	337	385	-12	2.2103737963545e-35	-2.6524485556254e-34	-3.9510088571724e-28	6376	6517.304996294	85.059633767632	5	344.135888402477
3536900521	344.99996147792	6.846502e-07	351	385	-8.5	5.6197976621753e-31	-4.776828012849e-30	-6.9770344226131e-24	6381	6517.304996294	85.059633767632	5	344.167903736602
